,age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,random_income
25024,32,Private,231263,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K,27734
25025,32,Private,244147,HS-grad,9,Single,Craft-repair,Unmarried,White,Male,0,0,10,United-States,<=50K,38057
25026,24,Private,220944,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K,47250
25027,51,Federal-gov,314007,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,38244
25028,67,Unknown,200862,10th,6,Single,Unknown,Not-in-family,Black,Female,0,0,35,United-States,<=50K,37466
25029,28,Private,33374,11th,7,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0,35,United-States,<=50K,28930
25030,32,Self-emp-inc,345489,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K,50850
25031,77,Private,83601,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,48861
25032,47,Private,162302,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,20,United-States,<=50K,29380
25033,26,Private,112847,HS-grad,9,Single,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K,30094
25034,20,Private,147344,Some-college,10,Single,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,<=50K,9200
25035,57,State-gov,183657,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,35,United-States,>50K,94148
25036,40,Private,130760,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K,38118
25037,50,Private,163948,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,436480
25038,19,Private,316797,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,0,0,45,Mexico,<=50K,47146
25039,54,Federal-gov,332243,12th,8,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,35486
25040,51,Local-gov,195844,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K,249138
25041,51,Local-gov,387250,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,>50K,267246
25042,68,Unknown,40956,Bachelors,13,Married-civ-spouse,Unknown,Husband,White,Male,0,0,25,United-States,<=50K,15840
25043,17,Private,178953,12th,8,Single,Sales,Own-child,White,Female,0,0,20,United-States,<=50K,36191
25044,32,Private,398988,Bachelors,13,Single,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K,29455
25045,29,Private,535978,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K,14704
25046,42,Private,296982,Some-college,10,Divorced,Sales,Unmarried,White,Male,0,0,40,United-States,<=50K,31102
25047,40,Private,231991,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,41789
25048,27,Private,295799,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,31579
25049,22,State-gov,201569,Bachelors,13,Single,Prof-specialty,Own-child,White,Female,0,0,20,United-States,<=50K,25246
25050,58,Private,193568,11th,7,Widowed,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,9534
25051,61,Private,97128,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K,380378
25052,42,Private,203393,Bachelors,13,Married-civ-spouse,Craft-repair,Wife,Black,Female,0,0,35,United-States,>50K,224594
25053,49,Private,138370,Masters,14,Married-spouse-absent,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,0,0,40,India,<=50K,37244
25054,41,Self-emp-inc,120277,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Unknown,<=50K,21819
25055,43,Private,91949,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States,<=50K,10880
25056,46,Private,228372,Bachelors,13,Divorced,Sales,Unmarried,White,Male,0,0,40,United-States,>50K,416116
25057,28,Private,132191,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,>50K,299458
25058,57,Private,195835,Some-college,10,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K,5653
25059,47,Private,185399,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,38,United-States,<=50K,21689
25060,79,Self-emp-not-inc,103684,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K,41139
25061,40,Private,140559,HS-grad,9,Married-civ-spouse,Priv-house-serv,Wife,White,Female,0,0,45,United-States,<=50K,12508
25062,35,Federal-gov,110188,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Vietnam,<=50K,2103
25063,30,Private,112358,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,United-States,>50K,161033
25064,26,Private,151810,10th,6,Single,Farming-fishing,Not-in-family,Black,Male,0,0,40,United-States,<=50K,29159
25065,48,Private,144844,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,25183
25066,22,Private,205839,Some-college,10,Single,Other-service,Not-in-family,White,Male,0,0,45,United-States,<=50K,31152
25067,22,Private,113760,11th,7,Single,Other-service,Own-child,White,Female,0,0,30,United-States,<=50K,22065
25068,50,Private,138358,10th,6,Separated,Adm-clerical,Not-in-family,Black,Female,0,0,47,Jamaica,<=50K,23001
25069,47,Self-emp-not-inc,216657,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K,39176
25070,36,Private,278576,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K,20535
25071,44,Private,174373,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,405325
25072,73,Private,220019,9th,5,Widowed,Other-service,Unmarried,White,Female,0,0,9,United-States,<=50K,21656
25073,24,Unknown,311949,HS-grad,9,Single,Unknown,Not-in-family,Asian-Pac-Islander,Female,0,0,45,Unknown,<=50K,46074
25074,34,Private,303867,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,420447
25075,37,Private,154210,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Hong,<=50K,1959
25076,28,Unknown,131310,12th,8,Married-civ-spouse,Unknown,Wife,White,Female,0,0,20,Germany,<=50K,20486
25077,46,Private,202560,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,365533
25078,20,Unknown,358783,Some-college,10,Single,Unknown,Own-child,White,Female,0,0,35,United-States,<=50K,46015
25079,29,Private,423024,5th-6th,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Mexico,<=50K,20545
25080,24,Private,206671,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,35261
25081,29,State-gov,245310,Some-college,10,Single,Prof-specialty,Not-in-family,White,Male,0,0,35,United-States,<=50K,41442
25082,18,Private,31983,12th,8,Single,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K,44392
25083,41,Private,124956,Bachelors,13,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,90,United-States,>50K,254783
25084,59,Private,118358,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,458774
25085,27,Private,491421,5th-6th,3,Single,Farming-fishing,Unmarried,White,Male,0,0,50,United-States,<=50K,46360
25086,50,Private,151580,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K,9542
25087,25,Private,248990,1st-4th,2,Single,Machine-op-inspct,Not-in-family,White,Male,0,0,24,Mexico,<=50K,26229
25088,42,Private,157425,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,<=50K,5700
25089,36,Private,221650,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Japan,<=50K,23422
25090,62,Private,88055,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,60,United-States,>50K,492547
25091,71,Private,216608,Assoc-voc,11,Single,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,11122
25092,38,Private,682947,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,>50K,233446
25093,44,Private,228124,HS-grad,9,Married-spouse-absent,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K,45004
25094,19,Unknown,217194,10th,6,Single,Unknown,Own-child,White,Male,0,0,30,United-States,<=50K,45050
25095,49,Self-emp-not-inc,171540,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K,18860
25096,28,Self-emp-not-inc,410351,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Poland,<=50K,18628
25097,26,Private,163747,Bachelors,13,Single,Sales,Not-in-family,White,Female,0,0,55,United-States,<=50K,17243
25098,18,Private,108892,11th,7,Single,Handlers-cleaners,Own-child,White,Male,0,0,12,United-States,<=50K,10152
25099,43,Private,180096,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,453846
25100,23,Private,117480,10th,6,Single,Craft-repair,Own-child,White,Male,0,0,44,United-States,<=50K,42756
25101,21,Private,163333,Some-college,10,Single,Other-service,Own-child,White,Female,0,0,35,United-States,<=50K,38976
25102,20,Self-emp-not-inc,306710,HS-grad,9,Single,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K,37934
25103,19,Private,150553,Some-college,10,Single,Sales,Own-child,Asian-Pac-Islander,Female,0,0,18,Philippines,<=50K,32272
25104,77,Private,123959,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,32,United-States,<=50K,13076
25105,32,Private,24961,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K,46224
25106,37,Local-gov,327120,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,30,United-States,<=50K,21185
25107,29,Self-emp-not-inc,33798,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K,49450
25108,22,Private,298489,Some-college,10,Single,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K,49561
25109,30,Unknown,101697,Bachelors,13,Married-civ-spouse,Unknown,Wife,White,Female,0,0,20,United-States,<=50K,16776
25110,31,Private,144064,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,>50K,83380
25111,59,Self-emp-not-inc,195835,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K,3378
25112,29,Federal-gov,184723,Some-college,10,Single,Other-service,Not-in-family,White,Female,0,0,40,United-States,>50K,385256
25113,56,Private,265086,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,288369
25114,19,Private,235909,Some-college,10,Single,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K,35708
25115,37,Private,42645,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K,45103
25116,58,State-gov,279878,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,339015
25117,41,Private,104892,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,173367
25118,29,Private,137063,HS-grad,9,Single,Sales,Unmarried,White,Male,0,0,38,United-States,<=50K,31453
25119,38,Self-emp-not-inc,58972,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K,37311
25120,46,Private,191389,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,28,United-States,>50K,236491
25121,42,Private,183241,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,United-States,>50K,418393
25122,29,Private,91547,Some-college,10,Single,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K,38815
25123,29,Private,210959,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,25941
25124,47,Private,365516,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K,26376
25125,37,Private,112271,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,211425
25126,39,Private,269455,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,<=50K,32192
25127,46,Private,164379,Bachelors,13,Divorced,Sales,Unmarried,Black,Female,0,0,35,United-States,>50K,181387
25128,28,Private,109621,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,47001
25129,36,Private,104858,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,56,United-States,>50K,226622
25130,39,Private,99270,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,46853
25131,44,Private,193524,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,41571
25132,60,State-gov,313946,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,22505
25133,35,Private,162358,Bachelors,13,Single,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,>50K,176030
25134,59,Private,200700,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,48,United-States,>50K,401420
25135,21,Private,116489,Some-college,10,Single,Sales,Own-child,White,Female,0,0,60,United-States,<=50K,39762
25136,22,Private,118310,Assoc-acdm,12,Single,Prof-specialty,Own-child,White,Female,0,0,16,United-States,<=50K,23402
25137,33,Private,296538,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K,165706
25138,41,Local-gov,195897,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K,18175
25139,31,Self-emp-not-inc,216283,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,White,Female,0,0,35,United-States,>50K,383229
25140,62,Private,345780,Assoc-voc,11,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K,21444
25141,43,Private,216685,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,35,United-States,<=50K,18376
25142,28,Local-gov,210945,Bachelors,13,Single,Prof-specialty,Not-in-family,Black,Female,0,0,60,United-States,<=50K,25930
25143,42,Private,192712,HS-grad,9,Separated,Other-service,Unmarried,White,Female,0,0,25,United-States,<=50K,38801
25144,23,Private,178272,Bachelors,13,Single,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,31367
25145,55,Federal-gov,321333,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,108800
25146,19,Private,294029,11th,7,Single,Sales,Own-child,Other,Female,0,0,32,Nicaragua,<=50K,41581
25147,23,Private,112819,HS-grad,9,Single,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K,40649
25148,41,Private,152636,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Female,0,0,50,United-States,<=50K,10369
25149,63,Unknown,301611,HS-grad,9,Married-civ-spouse,Unknown,Husband,White,Male,0,0,20,United-States,<=50K,24278
25150,51,Private,134808,HS-grad,9,Separated,Handlers-cleaners,Unmarried,White,Female,0,0,40,United-States,<=50K,4653
25151,49,Private,64216,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,90,United-States,<=50K,24697
25152,29,State-gov,214284,Masters,14,Single,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,0,20,Taiwan,<=50K,14099
25153,17,Private,231439,11th,7,Single,Handlers-cleaners,Own-child,White,Male,0,0,30,United-States,<=50K,2403
25154,42,Self-emp-inc,120277,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,212413
25155,21,Private,364685,11th,7,Single,Tech-support,Own-child,White,Female,0,0,35,United-States,<=50K,47819
25156,26,Private,18827,Some-college,10,Single,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K,26665
25157,24,Private,169129,Some-college,10,Single,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K,1139
25158,30,Private,202051,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,United-States,>50K,372332
25159,19,Private,574271,HS-grad,9,Single,Handlers-cleaners,Own-child,White,Male,0,0,28,United-States,<=50K,44227
25160,65,State-gov,29276,7th-8th,4,Widowed,Other-service,Other-relative,White,Female,0,0,24,United-States,<=50K,20654
25161,52,Self-emp-not-inc,104501,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,60,United-States,>50K,203602
25162,17,Private,394176,10th,6,Single,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,<=50K,17918
25163,27,Private,85625,HS-grad,9,Single,Other-service,Own-child,White,Male,0,0,22,United-States,<=50K,33283
25164,53,Private,340723,Prof-school,15,Single,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,1981
25165,24,Private,149342,Bachelors,13,Single,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K,36046
25166,37,Private,73715,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,364235
25167,34,Private,143083,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,18,United-States,<=50K,47926
25168,49,Local-gov,98738,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,193264
25169,86,Private,149912,Masters,14,Single,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,31845
25170,43,Self-emp-not-inc,96129,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,60,United-States,<=50K,49905
25171,47,Private,216096,Some-college,10,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,0,0,35,Puerto-Rico,<=50K,23201
25172,32,Private,171091,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,>50K,336805
25173,30,Self-emp-not-inc,79303,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K,1546
25174,25,Local-gov,182380,HS-grad,9,Single,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K,7253
25175,42,Private,36271,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,391083
25176,60,Private,118197,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,65,United-States,<=50K,26999
25177,39,Local-gov,193815,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K,130195
25178,26,Private,222637,10th,6,Single,Craft-repair,Not-in-family,White,Male,0,0,55,Puerto-Rico,<=50K,11336
25179,27,Private,118230,Some-college,10,Single,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,12414
25180,59,Private,174040,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,<=50K,35650
25181,64,State-gov,105748,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K,10976
25182,51,Private,205100,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,45,United-States,>50K,135100
25183,39,Private,130620,7th-8th,4,Married-spouse-absent,Machine-op-inspct,Unmarried,Other,Female,0,0,40,Dominican-Republic,<=50K,5271
25184,30,Unknown,361817,HS-grad,9,Single,Unknown,Own-child,White,Male,0,0,25,United-States,<=50K,24375
25185,47,Self-emp-not-inc,235646,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,256097
25186,32,Private,53277,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K,124572
25187,24,Private,456460,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K,22904
25188,23,Private,293091,HS-grad,9,Single,Sales,Own-child,White,Male,0,0,30,United-States,<=50K,7096
25189,62,Private,210935,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,United-States,<=50K,19045
25190,48,Unknown,199763,Some-college,10,Married-civ-spouse,Unknown,Wife,White,Female,0,0,20,United-States,<=50K,39870
25191,62,Unknown,223447,12th,8,Divorced,Unknown,Not-in-family,White,Male,0,0,40,Canada,<=50K,13300
25192,35,Self-emp-not-inc,233533,Bachelors,13,Separated,Craft-repair,Not-in-family,White,Male,0,0,65,United-States,<=50K,49627
25193,27,Private,95647,Bachelors,13,Single,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K,35611
25194,49,Private,199763,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,35,United-States,<=50K,10152
25195,18,Private,74539,10th,6,Single,Sales,Not-in-family,White,Male,0,0,20,United-States,<=50K,44553
25196,19,Private,84610,Some-college,10,Single,Other-service,Own-child,White,Female,0,0,30,United-States,<=50K,27647
25197,63,Self-emp-inc,96930,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,280526
25198,54,Private,115602,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,40,United-States,<=50K,17464
25199,24,Private,237341,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K,251391
25200,61,Private,143800,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,>50K,140069
25201,50,Self-emp-inc,163921,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,>50K,134393
25202,36,Private,68273,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,129976
25203,21,Private,113163,Some-college,10,Single,Adm-clerical,Own-child,White,Male,0,0,50,United-States,<=50K,23864
25204,30,Private,345705,Some-college,10,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,40,United-States,<=50K,7472
25205,33,Private,192286,Some-college,10,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,52,United-States,<=50K,30293
25206,39,Local-gov,236391,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,United-States,>50K,72682
25207,42,Private,106679,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,70201
25208,47,Unknown,308242,HS-grad,9,Married-civ-spouse,Unknown,Husband,White,Male,0,0,40,United-States,<=50K,15066
25209,42,Local-gov,46094,Bachelors,13,Divorced,Transport-moving,Not-in-family,White,Male,0,0,33,United-States,<=50K,7538
25210,29,Private,194940,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,20277
25211,35,Private,341643,Bachelors,13,Single,Sales,Not-in-family,White,Male,0,0,55,United-States,<=50K,5039
25212,23,Private,210474,Some-college,10,Single,Other-service,Own-child,White,Female,0,0,30,United-States,<=50K,22338
25213,28,Private,76313,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,60,United-States,<=50K,10905
25214,34,Private,115858,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,48647
25215,40,Private,55191,Some-college,10,Single,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K,10552
25216,67,Self-emp-not-inc,364862,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K,32949
25217,49,Private,334787,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,27813
25218,34,Private,205733,HS-grad,9,Single,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,1744
25219,60,Unknown,120163,Bachelors,13,Married-civ-spouse,Unknown,Husband,White,Male,0,0,40,United-States,<=50K,29117
25220,25,Private,208591,HS-grad,9,Single,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K,32873
25221,56,Self-emp-not-inc,115422,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K,11956
25222,28,Private,92262,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,8540
25223,31,Private,91964,Bachelors,13,Single,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K,45898
25224,45,Private,107682,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,29224
25225,39,Self-emp-not-inc,597843,Masters,14,Single,Prof-specialty,Not-in-family,White,Female,0,0,50,Columbia,<=50K,49333
25226,19,Private,389942,HS-grad,9,Single,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K,43062
25227,23,Private,442274,12th,8,Single,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,<=50K,32585
25228,23,Private,595461,7th-8th,4,Single,Craft-repair,Not-in-family,White,Male,0,0,40,Mexico,<=50K,9415
25229,33,Self-emp-not-inc,127894,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K,340791
25230,35,Private,196899,Bachelors,13,Single,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Female,0,0,50,Haiti,<=50K,12778
25231,58,Private,212534,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,5702
25232,61,Private,71209,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K,221333
25233,38,Private,190759,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,32269
25234,41,Private,344624,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,>50K,241070
25235,27,Unknown,194024,9th,5,Separated,Unknown,Unmarried,White,Female,0,0,50,United-States,<=50K,17475
25236,19,Private,87497,11th,7,Single,Transport-moving,Other-relative,White,Male,0,0,10,United-States,<=50K,32362
25237,22,Private,236907,Some-college,10,Single,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,<=50K,15932
25238,59,Private,169639,Assoc-acdm,12,Widowed,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,48469
25239,31,Private,149507,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,United-States,<=50K,19746
25240,18,Private,294387,11th,7,Single,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K,3639
25241,20,Private,161708,Some-college,10,Single,Sales,Own-child,White,Female,0,0,35,United-States,<=50K,29012
25242,28,Private,282389,HS-grad,9,Single,Transport-moving,Not-in-family,White,Male,0,0,60,United-States,<=50K,12404
25243,28,Private,64940,Some-college,10,Single,Other-service,Own-child,White,Female,0,0,30,United-States,<=50K,38819
25244,49,Private,195727,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,11105
25245,38,Local-gov,37931,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K,94750
25246,19,Private,170720,HS-grad,9,Single,Sales,Own-child,White,Male,0,0,20,United-States,<=50K,12053
25247,41,Private,39581,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,24,El-Salvador,<=50K,3941
