,age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,random_income
23712,45,Private,129371,9th,5,Separated,Other-service,Unmarried,Other,Female,0,0,40,Trinadad&Tobago,<=50K,31547
23716,46,Private,166546,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,24,United-States,<=50K,37687
23720,44,Private,367749,Bachelors,13,Single,Prof-specialty,Not-in-family,White,Female,0,0,45,Mexico,<=50K,45724
23721,24,Private,128487,Bachelors,13,Single,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,8456
23724,36,Private,163278,Masters,14,Single,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,12796
23727,46,Private,251243,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,12507
23729,29,Private,161857,HS-grad,9,Married-spouse-absent,Other-service,Not-in-family,Other,Female,0,0,40,Columbia,<=50K,48923
23732,28,Unknown,161290,Some-college,10,Single,Unknown,Own-child,Black,Female,0,0,40,United-States,<=50K,49739
23734,48,Private,238726,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,19599
23735,52,Private,164530,11th,7,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,20,United-States,<=50K,29960
23744,26,Local-gov,190350,Bachelors,13,Single,Prof-specialty,Own-child,Black,Female,0,0,35,United-States,<=50K,38995
23745,17,Unknown,166759,12th,8,Single,Unknown,Own-child,White,Female,0,0,40,United-States,<=50K,16418
23748,26,Private,375980,HS-grad,9,Separated,Sales,Unmarried,Black,Female,0,0,37,United-States,<=50K,19999
23749,40,Federal-gov,406463,Masters,14,Single,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K,9303
23753,22,Unknown,182387,Some-college,10,Single,Unknown,Not-in-family,Asian-Pac-Islander,Female,0,0,12,Thailand,<=50K,22236
23757,40,Private,195892,Some-college,10,Divorced,Transport-moving,Not-in-family,Black,Female,0,0,40,United-States,<=50K,49836
23758,68,Private,163346,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,32,United-States,<=50K,45199
23762,23,State-gov,173945,Bachelors,13,Single,Prof-specialty,Own-child,White,Female,0,0,27,United-States,<=50K,22363
23768,37,Private,67433,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,299324
23769,26,Private,39014,12th,8,Married-civ-spouse,Priv-house-serv,Wife,Other,Female,0,0,40,Dominican-Republic,<=50K,45343
23770,17,Private,51939,11th,7,Single,Sales,Own-child,White,Female,0,0,15,United-States,<=50K,20279
23777,27,Private,85126,HS-grad,9,Single,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K,31312
23785,45,Private,88061,11th,7,Married-spouse-absent,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Female,0,0,40,South,<=50K,16770
23786,49,Private,43206,Prof-school,15,Single,Prof-specialty,Not-in-family,White,Female,0,0,55,United-States,>50K,73369
23790,24,Private,379418,Some-college,10,Single,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,46569
23792,32,Private,387270,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,>50K,370553
23793,21,Private,270043,Some-college,10,Single,Other-service,Own-child,White,Female,0,0,16,United-States,<=50K,13273
23794,39,Self-emp-not-inc,65738,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,15,United-States,>50K,269696
23797,21,Private,265434,Some-college,10,Single,Prof-specialty,Own-child,White,Female,0,0,30,United-States,<=50K,1994
23799,23,Private,53513,Bachelors,13,Single,Exec-managerial,Own-child,White,Female,0,0,45,United-States,<=50K,17078
23801,48,Private,166809,Bachelors,13,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,>50K,240630
23803,45,Federal-gov,368947,Bachelors,13,Single,Protective-serv,Not-in-family,Black,Female,0,0,40,United-States,<=50K,18361
23806,25,Private,267431,Bachelors,13,Single,Prof-specialty,Own-child,Black,Female,0,0,55,United-States,<=50K,41109
23810,57,Local-gov,121111,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,25451
23812,17,Private,184198,11th,7,Single,Sales,Own-child,White,Female,0,0,13,United-States,<=50K,2661
23815,40,Private,164678,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,White,Female,0,0,32,United-States,<=50K,48480
23826,59,Private,131869,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,35,United-States,<=50K,35682
23828,62,Unknown,203126,9th,5,Single,Unknown,Unmarried,White,Female,0,0,40,Dominican-Republic,<=50K,32652
23829,17,Private,118792,11th,7,Single,Sales,Own-child,White,Female,0,0,9,United-States,<=50K,33432
23835,19,Unknown,182590,10th,6,Single,Unknown,Not-in-family,White,Female,0,0,38,United-States,<=50K,13457
23836,59,Local-gov,93211,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,22,United-States,>50K,89567
23841,27,Private,46868,Bachelors,13,Single,Tech-support,Not-in-family,White,Female,0,0,15,United-States,<=50K,18289
23843,51,Private,173291,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,5032
23846,39,Local-gov,112284,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,27657
23848,21,Private,145389,Some-college,10,Single,Prof-specialty,Not-in-family,White,Female,0,0,25,United-States,<=50K,41581
23850,40,Private,272343,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,142467
23853,42,Private,208726,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,<=50K,18746
23859,22,Private,185452,Bachelors,13,Single,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K,22283
23864,21,Private,121407,Assoc-voc,11,Single,Other-service,Own-child,White,Female,0,0,36,United-States,<=50K,19467
23873,65,Unknown,174904,HS-grad,9,Separated,Unknown,Not-in-family,White,Female,0,0,40,United-States,<=50K,14907
23878,44,Private,171722,HS-grad,9,Separated,Other-service,Unmarried,White,Female,0,0,39,United-States,<=50K,38665
23884,64,Unknown,380687,Bachelors,13,Married-civ-spouse,Unknown,Wife,Black,Female,0,0,8,United-States,<=50K,23485
23889,28,Private,37821,Assoc-voc,11,Single,Sales,Unmarried,White,Female,0,0,55,Unknown,<=50K,44810
23890,45,Private,228570,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,35,United-States,<=50K,24265
23891,21,Private,141453,HS-grad,9,Single,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K,10780
23892,34,Private,88215,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,40,China,>50K,102167
23893,53,Private,48641,12th,8,Single,Other-service,Not-in-family,Other,Female,0,0,35,United-States,<=50K,31032
23895,47,Private,341471,HS-grad,9,Divorced,Priv-house-serv,Not-in-family,White,Female,0,0,4,United-States,<=50K,7658
23896,41,Private,163322,11th,7,Divorced,Exec-managerial,Unmarried,White,Female,0,0,36,United-States,<=50K,7421
23900,59,Private,308118,Assoc-acdm,12,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,>50K,55518
23905,42,Private,253770,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,36861
23907,17,Private,198146,11th,7,Single,Sales,Own-child,White,Female,0,0,16,United-States,<=50K,41022
23908,23,Private,178207,Some-college,10,Single,Handlers-cleaners,Unmarried,Amer-Indian-Eskimo,Female,0,0,35,United-States,<=50K,35181
23914,45,Local-gov,192684,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,38,United-States,<=50K,47326
23915,39,Private,103260,Bachelors,13,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,30,United-States,>50K,426008
23916,48,Self-emp-inc,382242,Doctorate,16,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K,400771
23919,23,Private,33884,Some-college,10,Separated,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K,5336
23924,51,Private,194259,Bachelors,13,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K,18844
23926,29,Local-gov,179681,HS-grad,9,Single,Transport-moving,Own-child,White,Female,0,0,37,United-States,<=50K,45225
23928,32,Private,143604,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Female,0,0,16,United-States,<=50K,42893
23930,48,Private,143281,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,48,United-States,<=50K,25148
23932,38,Private,111499,Prof-school,15,Single,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,>50K,422996
23936,26,Private,270151,Bachelors,13,Single,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K,7491
23940,23,Private,213115,HS-grad,9,Single,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K,17702
23946,25,Private,404951,Bachelors,13,Single,Exec-managerial,Not-in-family,Black,Female,0,0,38,United-States,<=50K,30701
23948,47,Private,251508,HS-grad,9,Divorced,Tech-support,Not-in-family,White,Female,0,0,36,United-States,<=50K,13623
23952,25,Unknown,178960,11th,7,Single,Unknown,Unmarried,White,Female,0,0,40,United-States,<=50K,29183
23957,29,Private,192924,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,44322
23959,20,Private,196678,12th,8,Single,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,10639
23964,48,Private,97176,HS-grad,9,Divorced,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K,24206
23966,51,Private,357949,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,16,United-States,<=50K,21982
23968,32,Private,288229,Some-college,10,Married-civ-spouse,Sales,Other-relative,Asian-Pac-Islander,Female,0,0,40,Greece,<=50K,19632
23971,38,Private,103925,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,305253
23972,44,State-gov,183829,Bachelors,13,Single,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K,33085
23974,54,Private,188186,HS-grad,9,Single,Other-service,Other-relative,White,Female,0,0,20,Hungary,<=50K,6782
23975,22,Private,34616,Some-college,10,Single,Sales,Not-in-family,White,Female,0,0,30,United-States,<=50K,5724
23976,19,Private,220819,HS-grad,9,Single,Farming-fishing,Own-child,White,Female,0,0,40,United-States,<=50K,36793
23985,18,Private,193166,9th,5,Single,Sales,Own-child,White,Female,0,0,42,United-States,<=50K,12431
23990,49,Private,403112,HS-grad,9,Divorced,Other-service,Unmarried,Black,Female,0,0,32,United-States,<=50K,19798
23995,47,Local-gov,204377,Some-college,10,Single,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K,11075
23996,43,Self-emp-not-inc,260696,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States,<=50K,6837
24003,23,Private,110677,Some-college,10,Single,Other-service,Own-child,White,Female,0,0,15,United-States,<=50K,46033
24008,22,Private,194723,Bachelors,13,Single,Adm-clerical,Own-child,White,Female,0,0,10,United-States,<=50K,49176
24011,53,State-gov,195922,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,34215
24015,39,Private,210626,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K,19158
24020,28,Private,181776,Some-college,10,Single,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,32374
24025,26,Local-gov,213451,Some-college,10,Single,Other-service,Own-child,Black,Female,0,0,10,Jamaica,<=50K,18021
24031,23,Private,216811,HS-grad,9,Single,Adm-clerical,Own-child,White,Female,0,0,16,United-States,<=50K,3815
24033,26,Private,105516,Bachelors,13,Single,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K,35362
24034,28,Self-emp-not-inc,282972,Bachelors,13,Single,Prof-specialty,Not-in-family,White,Female,0,0,4,United-States,<=50K,39201
24040,43,Local-gov,216070,Masters,14,Married-civ-spouse,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,0,0,50,United-States,>50K,403477
24041,34,State-gov,112062,Masters,14,Single,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K,1064
24046,22,Private,147655,Some-college,10,Single,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,38295
24050,33,Private,399088,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Female,0,0,40,United-States,<=50K,34068
24052,26,Unknown,167835,Bachelors,13,Married-civ-spouse,Unknown,Wife,White,Female,0,0,20,United-States,<=50K,49436
24054,28,Private,266070,Some-college,10,Single,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,36327
24055,25,Local-gov,31873,Bachelors,13,Single,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,28648
24057,19,Unknown,184308,Some-college,10,Married-civ-spouse,Unknown,Wife,White,Female,0,0,30,United-States,<=50K,18082
24062,31,Private,196791,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,>50K,401029
24063,22,Private,223019,HS-grad,9,Single,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K,48092
24070,41,Private,170230,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,<=50K,44506
24071,40,Self-emp-inc,209344,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,15,Unknown,<=50K,20850
24072,35,Private,90406,11th,7,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,<=50K,35676
24073,41,Self-emp-inc,299813,9th,5,Married-civ-spouse,Sales,Wife,White,Female,0,0,70,Dominican-Republic,<=50K,20753
24076,26,Private,132749,Some-college,10,Single,Other-service,Own-child,White,Female,0,0,45,United-States,<=50K,29614
24077,28,Local-gov,201099,HS-grad,9,Single,Transport-moving,Own-child,Black,Female,0,0,40,United-States,<=50K,43928
24078,27,Private,97490,Some-college,10,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,United-States,<=50K,47494
24079,27,Private,221252,HS-grad,9,Single,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,0,0,8,United-States,<=50K,21541
24081,53,Private,161691,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,0,35,United-States,<=50K,25831
24084,30,Private,278502,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,62,United-States,<=50K,3358
24088,21,Private,143604,Some-college,10,Single,Other-service,Own-child,White,Female,0,0,29,Unknown,<=50K,19376
24090,31,Self-emp-not-inc,162551,12th,8,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,0,0,50,Unknown,<=50K,1206
24093,19,Private,93518,Some-college,10,Single,Sales,Own-child,White,Female,0,0,20,United-States,<=50K,34888
24096,21,Private,112137,Some-college,10,Single,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,0,0,20,South,<=50K,12065
24097,30,Unknown,58798,7th-8th,4,Widowed,Unknown,Not-in-family,White,Female,0,0,44,United-States,<=50K,46371
24098,25,Self-emp-not-inc,21472,Some-college,10,Single,Other-service,Not-in-family,White,Female,0,0,22,United-States,<=50K,26056
24102,48,Private,199735,Bachelors,13,Divorced,Priv-house-serv,Not-in-family,White,Female,0,0,44,Germany,<=50K,30181
24103,24,Private,488541,Some-college,10,Single,Other-service,Unmarried,Black,Female,0,0,35,United-States,<=50K,45381
24112,44,Private,336906,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,42551
24113,34,Private,177596,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,Puerto-Rico,>50K,330710
24114,30,Private,79448,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,10,United-States,<=50K,41922
24115,32,Local-gov,191731,Some-college,10,Single,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K,15335
24116,46,Unknown,233014,HS-grad,9,Divorced,Unknown,Not-in-family,Black,Female,0,0,40,United-States,<=50K,44498
24119,35,State-gov,94529,HS-grad,9,Divorced,Protective-serv,Unmarried,White,Female,0,0,40,United-States,<=50K,1708
24120,35,Private,247547,HS-grad,9,Separated,Prof-specialty,Other-relative,Black,Female,0,0,40,United-States,<=50K,4013
24121,29,Private,29361,HS-grad,9,Single,Other-service,Not-in-family,White,Female,0,0,38,United-States,<=50K,34074
24126,42,Private,174112,Masters,14,Single,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,15738
24127,33,Private,520033,12th,8,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K,2849
24128,35,State-gov,194828,Some-college,10,Single,Prof-specialty,Own-child,Black,Female,0,0,40,United-States,<=50K,2260
24130,22,Private,126613,Some-college,10,Single,Sales,Own-child,White,Female,0,0,20,United-States,<=50K,49008
24131,61,Private,26254,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,4073
24136,26,Unknown,256141,Some-college,10,Single,Unknown,Own-child,White,Female,0,0,40,United-States,<=50K,26245
24137,25,Private,268222,HS-grad,9,Separated,Handlers-cleaners,Unmarried,Black,Female,0,0,40,United-States,<=50K,1168
24138,59,Private,99131,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K,24171
24143,20,Private,24896,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,United-States,<=50K,24927
24145,28,Private,410450,Bachelors,13,Divorced,Other-service,Unmarried,White,Female,0,0,48,England,>50K,420716
24149,17,Local-gov,340043,12th,8,Single,Adm-clerical,Own-child,White,Female,0,0,12,United-States,<=50K,30016
24153,37,Self-emp-not-inc,205359,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,15,United-States,<=50K,24229
24155,22,Private,35663,HS-grad,9,Single,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,2996
24163,31,Private,178841,HS-grad,9,Single,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,9322
24173,20,Unknown,129240,Some-college,10,Single,Unknown,Own-child,White,Female,0,0,25,United-States,<=50K,43923
24175,50,Self-emp-not-inc,240612,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,60,United-States,<=50K,49862
24177,19,Private,123718,Some-college,10,Single,Sales,Own-child,White,Female,0,0,20,United-States,<=50K,40823
24181,26,Private,282142,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K,35444
24182,45,State-gov,208049,HS-grad,9,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K,12790
24183,88,Private,68539,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,21914
24184,19,Private,126501,11th,7,Single,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,0,0,15,South,<=50K,48419
24196,30,Private,118056,Some-college,10,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,<=50K,28003
24204,21,Private,185551,HS-grad,9,Single,Sales,Own-child,White,Female,0,0,36,United-States,<=50K,33528
24205,60,Private,174486,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K,24278
24210,64,Private,22186,Some-college,10,Widowed,Tech-support,Not-in-family,White,Female,0,0,35,United-States,<=50K,33649
24213,51,Private,138358,10th,6,Divorced,Craft-repair,Not-in-family,Black,Female,0,0,35,United-States,<=50K,24169
24214,25,Private,338013,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K,20435
24215,17,Unknown,332666,10th,6,Single,Unknown,Own-child,White,Female,0,0,4,United-States,<=50K,37393
24216,37,Private,166339,Some-college,10,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K,19813
24217,74,Self-emp-not-inc,392886,HS-grad,9,Widowed,Farming-fishing,Not-in-family,White,Female,0,0,14,United-States,<=50K,25854
24224,39,Private,380614,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,>50K,428405
24225,40,Private,83859,HS-grad,9,Widowed,Machine-op-inspct,Own-child,White,Female,0,0,30,United-States,<=50K,25855
24232,40,Federal-gov,189610,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,52,United-States,<=50K,23011
24234,20,Private,215232,Some-college,10,Single,Exec-managerial,Own-child,White,Female,0,0,10,United-States,<=50K,27775
24238,34,Private,351810,Bachelors,13,Single,Prof-specialty,Not-in-family,White,Female,0,0,45,Cuba,<=50K,31594
24241,17,Private,54257,11th,7,Single,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K,36692
24246,27,Private,129528,Some-college,10,Single,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K,43699
24255,32,Private,239659,Some-college,10,Separated,Machine-op-inspct,Unmarried,Black,Female,0,0,70,United-States,<=50K,13621
24258,52,Private,143807,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K,45605
24261,56,State-gov,83696,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Female,0,0,38,Unknown,<=50K,10296
24262,21,Private,204596,Some-college,10,Single,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K,1866
24263,56,Unknown,32604,Some-college,10,Single,Unknown,Not-in-family,Black,Female,0,0,40,United-States,<=50K,27678
24264,20,Private,85041,Some-college,10,Single,Exec-managerial,Own-child,White,Female,0,0,20,United-States,<=50K,6152
24266,24,Private,196280,Bachelors,13,Single,Sales,Not-in-family,White,Female,0,0,30,United-States,<=50K,26403
24267,52,Federal-gov,38973,Bachelors,13,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K,19375
24278,50,Private,217577,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K,41389
24279,29,Private,337693,5th-6th,3,Single,Other-service,Own-child,White,Female,0,0,40,El-Salvador,<=50K,19801
24286,31,Unknown,283531,HS-grad,9,Divorced,Unknown,Unmarried,Black,Female,0,0,20,United-States,<=50K,16014
24297,36,Private,152744,Bachelors,13,Divorced,Sales,Other-relative,Asian-Pac-Islander,Female,0,0,40,South,<=50K,12611
24300,23,Private,197613,Some-college,10,Single,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,31878
24301,21,Private,411068,Some-college,10,Single,Adm-clerical,Own-child,White,Female,0,0,35,United-States,<=50K,38002
24302,47,Private,192984,Some-college,10,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,23732
24306,32,Private,32406,Bachelors,13,Single,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K,37021
24314,22,Private,412156,Some-college,10,Single,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,8950
24324,49,Self-emp-not-inc,232664,Bachelors,13,Single,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K,3554
24327,56,Self-emp-not-inc,175964,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,25325
24329,50,Federal-gov,306707,HS-grad,9,Single,Adm-clerical,Unmarried,Black,Female,0,0,12,United-States,<=50K,47993
24330,45,Private,177543,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,28,United-States,<=50K,30591
24332,39,Private,129495,Some-college,10,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K,16117
24334,20,Unknown,86318,Some-college,10,Single,Unknown,Own-child,White,Female,0,0,10,United-States,<=50K,16173
24335,36,Private,280440,Assoc-acdm,12,Single,Tech-support,Unmarried,White,Female,0,0,45,United-States,<=50K,4489
24336,26,Private,371556,Some-college,10,Single,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,39668
24337,36,Private,408229,Bachelors,13,Single,Prof-specialty,Not-in-family,White,Female,0,0,32,United-States,<=50K,36520
24339,53,Private,355802,Some-college,10,Widowed,Sales,Unmarried,White,Female,0,0,30,United-States,<=50K,36495
24343,34,Private,29235,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,37765
24345,47,Private,39530,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,4,United-States,<=50K,40928
24347,56,Local-gov,255406,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,7834
24350,47,Private,115813,Assoc-acdm,12,Separated,Adm-clerical,Unmarried,White,Female,0,0,57,United-States,<=50K,36898
24353,27,Private,133425,HS-grad,9,Single,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K,32299
24354,40,Private,349405,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,36,United-States,<=50K,38357
24355,75,Self-emp-not-inc,165968,Assoc-voc,11,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,30,United-States,<=50K,23829
24357,46,Federal-gov,268281,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,25091
24358,51,Private,154949,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States,<=50K,30713
24366,20,Unknown,327462,10th,6,Divorced,Unknown,Not-in-family,White,Female,0,0,40,United-States,<=50K,18955
24369,20,Private,124751,Some-college,10,Single,Adm-clerical,Own-child,White,Female,0,0,24,United-States,<=50K,34832
24370,48,Local-gov,144122,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K,403323
24374,47,Private,22900,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,28889
24381,19,Private,167149,Some-college,10,Single,Sales,Own-child,White,Female,0,0,25,United-States,<=50K,17372
24385,18,Private,265099,11th,7,Single,Other-service,Own-child,White,Female,0,0,16,United-States,<=50K,25085
24392,27,Private,106316,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,12,United-States,<=50K,32952
24400,17,Private,159299,11th,7,Single,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K,42612
24401,21,Unknown,303588,Some-college,10,Single,Unknown,Own-child,White,Female,0,0,30,United-States,<=50K,30873
24403,18,Private,139576,HS-grad,9,Single,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,30634
24407,65,Private,222810,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,22145
24410,28,Private,36601,Some-college,10,Single,Other-service,Unmarried,White,Female,0,0,35,United-States,<=50K,9787
24411,27,Private,195337,Some-college,10,Single,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K,24920
24419,33,Private,598802,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K,20285
24420,19,Private,266255,HS-grad,9,Single,Sales,Own-child,White,Female,0,0,40,United-States,<=50K,18670
24421,59,Private,32954,Assoc-voc,11,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,36,United-States,<=50K,12174
24422,40,Private,291808,HS-grad,9,Divorced,Protective-serv,Not-in-family,Black,Female,0,0,40,United-States,<=50K,42702
24423,35,Private,190728,HS-grad,9,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K,49946
24425,41,Private,196456,Masters,14,Single,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,33801
24428,21,Private,202214,Assoc-acdm,12,Single,Adm-clerical,Not-in-family,White,Female,0,0,10,United-States,<=50K,29708
24431,43,Private,188905,5th-6th,3,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,40,Mexico,<=50K,7341
