,age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,random_income
28486,26,Private,192208,Highschool Graduate,9,Single,Protective-serv,Single,Black,Female,0,0,32,United-States,<=50K,34957
28487,19,Private,220001,Bachelors Degree,10,Single,Farming-fishing,Single,White,Male,0,0,50,United-States,<=50K,22186
28488,40,Private,352612,Highschool Graduate,6,Married-civ-spouse,Craft-repair,Married,White,Male,0,0,40,United-States,<=50K,16620
28489,55,Private,119751,Advanced Degree,14,Single,Prof-specialty,Single,Asian-Pac-Islander,Female,0,0,40,Thailand,<=50K,42985
28490,43,Self-emp-not-inc,99220,Bachelors Degree,13,Married-civ-spouse,Sales,Married,White,Male,0,0,40,United-States,>50K,142480
28491,39,Private,111275,Highschool Graduate,9,Married-civ-spouse,Craft-repair,Married,White,Male,0,0,40,United-States,<=50K,44433
28492,38,Federal-gov,261241,Bachelors Degree,10,Married-civ-spouse,Adm-clerical,Married,White,Male,0,0,45,United-States,>50K,103719
28493,28,Private,261725,Highschool Graduate,9,Single,Other-service,Single,White,Female,0,0,40,Mexico,<=50K,17444
28494,36,Private,182013,Bachelors Degree,10,Divorced,Tech-support,Single,White,Female,0,0,40,United-States,<=50K,14365
28495,49,Private,40666,Bachelors Degree,10,Married-civ-spouse,Farming-fishing,Married,White,Male,0,0,50,United-States,<=50K,4741
28496,41,Private,216461,Bachelors Degree,10,Divorced,Adm-clerical,Single,Black,Female,0,0,40,United-States,<=50K,37137
28497,60,Private,320376,Highschool Graduate,4,Married-civ-spouse,Machine-op-inspct,Married,White,Female,0,0,40,United-States,<=50K,35648
28498,35,Private,282951,Bachelors Degree,13,Married-civ-spouse,Exec-managerial,Married,White,Male,0,0,70,United-States,<=50K,1664
28499,36,State-gov,166697,Bachelors Degree,13,Divorced,Prof-specialty,Single,White,Female,0,0,40,United-States,<=50K,30416
28500,51,Private,290856,Highschool Graduate,9,Married-civ-spouse,Adm-clerical,Married,White,Male,0,0,40,United-States,>50K,353906
28501,23,Private,455361,Highschool Graduate,9,Single,Other-service,Single,White,Male,0,0,40,Guatemala,<=50K,19721
28502,51,Private,82783,Highschool Graduate,9,Married-civ-spouse,Craft-repair,Married,White,Male,0,0,40,United-States,<=50K,19508
28503,33,Self-emp-not-inc,109959,Bachelors Degree,10,Married-civ-spouse,Sales,Married,White,Male,0,0,25,United-States,<=50K,28967
28504,50,Private,177927,Highschool Graduate,9,Divorced,Protective-serv,Single,White,Male,0,0,40,United-States,<=50K,34396
28505,38,Private,192337,Highschool Graduate,8,Married-civ-spouse,Craft-repair,Married,White,Male,0,0,40,United-States,>50K,207862
28506,18,Private,236272,Highschool Graduate,9,Single,Adm-clerical,Single,White,Female,0,0,35,United-States,<=50K,8206
28507,26,Private,33610,Highschool Graduate,9,Single,Transport-moving,Single,White,Male,0,0,40,United-States,<=50K,32780
28508,21,Private,209483,Bachelors Degree,10,Single,Sales,Single,White,Female,0,0,47,United-States,<=50K,17612
28509,26,Private,247006,Highschool Graduate,9,Married-civ-spouse,Exec-managerial,Married,White,Male,0,0,52,United-States,<=50K,35854
28510,30,Local-gov,311913,Highschool Graduate,9,Married-civ-spouse,Adm-clerical,Married,White,Female,0,0,40,United-States,>50K,307906
28511,39,Unknown,204756,Bachelors Degree,10,Divorced,Unknown,Single,White,Female,0,0,20,United-States,<=50K,15864
28512,33,Local-gov,300681,Highschool Graduate,9,Single,Other-service,Single,Black,Male,0,0,40,United-States,<=50K,30776
28513,42,State-gov,24264,Bachelors Degree,10,Divorced,Transport-moving,Single,White,Male,0,0,38,United-States,<=50K,30640
28514,28,Private,266070,Technical School,15,Single,Prof-specialty,Single,White,Female,0,0,50,United-States,<=50K,36480
28515,20,Private,226978,Highschool Graduate,9,Single,Other-service,Single,White,Male,0,0,35,United-States,<=50K,46577
28516,31,Private,341672,Bachelors Degree,10,Married-civ-spouse,Adm-clerical,Married,Asian-Pac-Islander,Male,0,0,50,India,<=50K,33366
28517,36,Private,179488,Bachelors Degree,10,Divorced,Adm-clerical,Single,White,Male,0,0,40,Canada,<=50K,28986
28518,39,Federal-gov,243872,Technical School,12,Single,Prof-specialty,Single,White,Male,0,0,40,United-States,>50K,497746
28519,52,Private,259583,Highschool Graduate,9,Married-civ-spouse,Adm-clerical,Married,White,Male,0,0,40,United-States,<=50K,25398
28520,27,Private,219863,Highschool Graduate,9,Married-civ-spouse,Transport-moving,Married,White,Male,0,0,40,United-States,<=50K,38989
28521,45,Private,206947,Highschool Graduate,9,Divorced,Adm-clerical,Single,White,Female,0,0,50,United-States,<=50K,19703
28522,21,Private,245572,Highschool Graduate,5,Single,Other-service,Single,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K,27179
28523,25,Private,38488,Highschool Graduate,9,Single,Adm-clerical,Single,White,Female,0,0,40,United-States,<=50K,47747
28524,24,Private,182504,Bachelors Degree,10,Single,Other-service,Single,White,Female,0,0,25,United-States,<=50K,34121
28525,38,Private,193815,Technical School,12,Married-civ-spouse,Exec-managerial,Married,White,Male,0,0,55,Italy,<=50K,22806
28526,51,Unknown,521665,Bachelors Degree,10,Married-civ-spouse,Unknown,Married,White,Male,0,0,24,United-States,<=50K,46608
28527,45,Private,60267,Highschool Graduate,9,Divorced,Adm-clerical,Single,White,Female,0,0,38,United-States,<=50K,42238
28528,59,Private,264357,Highschool Graduate,6,Married-civ-spouse,Transport-moving,Married,White,Male,0,0,50,United-States,<=50K,26084
28529,41,Private,191814,Highschool Graduate,9,Married-civ-spouse,Adm-clerical,Single,White,Male,0,0,40,United-States,<=50K,6259
28530,23,Private,107882,Bachelors Degree,13,Single,Adm-clerical,Single,White,Female,0,0,40,United-States,<=50K,12580
28531,43,Private,174575,Bachelors Degree,10,Divorced,Adm-clerical,Single,White,Male,0,0,45,United-States,<=50K,13564
28532,17,Private,143331,Highschool Graduate,7,Single,Sales,Single,White,Male,0,0,20,United-States,<=50K,26793
28533,42,Private,198619,Technical School,11,Married-civ-spouse,Machine-op-inspct,Married,White,Male,0,0,40,United-States,<=50K,38576
28534,43,Private,257780,Highschool Graduate,9,Married-civ-spouse,Adm-clerical,Married,White,Male,0,0,40,United-States,<=50K,28118
28535,61,Private,183355,Highschool Graduate,9,Married-civ-spouse,Adm-clerical,Married,White,Male,0,0,40,United-States,>50K,354963
28536,28,Private,148429,Highschool Graduate,9,Married-civ-spouse,Machine-op-inspct,Married,White,Male,0,0,40,United-States,<=50K,8559
28537,47,Private,71221,Highschool Graduate,9,Divorced,Machine-op-inspct,Single,White,Female,0,0,60,United-States,<=50K,1168
28538,21,Self-emp-not-inc,236769,Highschool Graduate,4,Single,Craft-repair,Single,White,Male,0,0,40,United-States,<=50K,31105
28539,39,Private,32146,Bachelors Degree,10,Single,Craft-repair,Single,White,Male,0,0,40,United-States,<=50K,35376
28540,57,Unknown,188877,Highschool Graduate,5,Divorced,Unknown,Single,White,Male,0,0,40,United-States,<=50K,12144
28541,27,Private,306747,Bachelors Degree,13,Divorced,Handlers-cleaners,Single,Black,Male,0,0,40,United-States,<=50K,10076
28542,21,State-gov,478457,Bachelors Degree,10,Single,Other-service,Single,Black,Female,0,0,12,United-States,<=50K,21016
28543,25,Private,248990,Highschool Graduate,3,Single,Machine-op-inspct,Single,White,Male,0,0,40,Mexico,<=50K,6906
28544,51,Self-emp-inc,46281,Bachelors Degree,10,Married-civ-spouse,Sales,Married,White,Male,0,0,50,United-States,>50K,301627
28545,35,Private,148015,Bachelors Degree,13,Single,Sales,Single,Black,Female,0,0,40,United-States,<=50K,2371
28546,19,Private,278115,Bachelors Degree,10,Single,Other-service,Single,White,Male,0,0,12,United-States,<=50K,23230
28547,34,Private,176673,Bachelors Degree,10,Single,Sales,Single,Black,Female,0,0,35,United-States,<=50K,10135
28548,33,Unknown,202366,Highschool Graduate,9,Divorced,Unknown,Single,White,Female,0,0,32,United-States,<=50K,1148
28549,36,Private,238415,Highschool Graduate,9,Divorced,Craft-repair,Single,White,Male,0,0,40,United-States,<=50K,19055
28550,33,Self-emp-not-inc,37939,Bachelors Degree,13,Married-civ-spouse,Craft-repair,Married,White,Male,0,0,35,United-States,<=50K,7592
28551,60,Self-emp-not-inc,35649,Bachelors Degree,13,Married-civ-spouse,Craft-repair,Married,White,Male,0,0,40,United-States,<=50K,39400
28552,47,Federal-gov,204900,Highschool Graduate,9,Married-civ-spouse,Prof-specialty,Married,Black,Female,0,0,40,United-States,<=50K,39400
28553,42,Private,20809,Highschool Graduate,9,Divorced,Craft-repair,Single,White,Male,0,0,75,United-States,>50K,411388
28554,34,Private,148207,Bachelors Degree,10,Married-civ-spouse,Exec-managerial,Married,White,Male,0,0,65,United-States,>50K,248934
28555,21,Private,200153,Highschool Graduate,9,Single,Other-service,Single,White,Female,0,0,32,United-States,<=50K,21160
28556,30,Private,169496,Advanced Degree,14,Married-civ-spouse,Other-service,Married,White,Male,0,0,15,United-States,>50K,206842
28557,53,Private,22978,Advanced Degree,14,Married-civ-spouse,Exec-managerial,Married,White,Female,0,0,50,United-States,>50K,50764
28558,34,Private,366898,Highschool Graduate,9,Married-civ-spouse,Craft-repair,Married,White,Male,0,0,40,Germany,<=50K,17569
28559,37,Private,324947,Bachelors Degree,13,Married-civ-spouse,Handlers-cleaners,Married,White,Male,0,0,40,United-States,<=50K,16550
28560,27,Private,321577,Highschool Graduate,9,Single,Adm-clerical,Single,Black,Female,0,0,40,United-States,<=50K,15327
28561,31,Private,241360,Bachelors Degree,13,Single,Sales,Single,White,Male,0,0,40,United-States,<=50K,49867
28562,30,Private,207564,Bachelors Degree,10,Married-civ-spouse,Adm-clerical,Married,White,Female,0,0,40,United-States,<=50K,24781
28563,33,Private,220860,Highschool Graduate,9,Divorced,Transport-moving,Single,White,Male,0,0,45,United-States,<=50K,11504
28564,41,Local-gov,336571,Bachelors Degree,10,Married-civ-spouse,Exec-managerial,Married,White,Male,0,0,40,United-States,<=50K,48384
28565,23,State-gov,56402,Bachelors Degree,10,Married-civ-spouse,Prof-specialty,Married,White,Male,0,0,30,United-States,<=50K,14181
28566,65,Private,180280,Bachelors Degree,10,Married-civ-spouse,Exec-managerial,Married,White,Female,0,0,40,United-States,<=50K,20370
28567,30,Private,81282,Highschool Graduate,9,Single,Other-service,Single,White,Female,0,0,40,United-States,<=50K,26158
28568,30,Local-gov,27051,Bachelors Degree,10,Single,Handlers-cleaners,Single,White,Male,0,0,40,United-States,<=50K,44926
28569,42,Private,100800,Highschool Graduate,9,Single,Craft-repair,Single,White,Male,0,0,40,United-States,<=50K,45477
28570,62,Private,155094,Technical School,11,Married-civ-spouse,Exec-managerial,Married,White,Female,0,0,45,United-States,>50K,135061
28571,50,Private,548361,Bachelors Degree,13,Married-civ-spouse,Tech-support,Married,White,Male,0,0,20,United-States,>50K,140967
28572,33,Private,173858,Bachelors Degree,13,Married-civ-spouse,Adm-clerical,Single,Asian-Pac-Islander,Male,0,0,40,India,<=50K,25189
28573,27,Private,347153,Bachelors Degree,10,Single,Transport-moving,Single,White,Male,0,0,40,United-States,<=50K,27869
28574,35,Private,197719,Bachelors Degree,10,Single,Machine-op-inspct,Single,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K,12890
28575,55,Private,197114,Bachelors Degree,10,Married-civ-spouse,Transport-moving,Married,White,Male,0,0,6,United-States,>50K,121506
28576,56,Private,182062,Bachelors Degree,13,Married-civ-spouse,Tech-support,Married,White,Male,0,0,48,United-States,>50K,373230
28577,21,Private,184543,Technical School,11,Single,Adm-clerical,Single,White,Female,0,0,40,United-States,<=50K,19989
28578,66,Private,175558,Highschool Graduate,4,Widowed,Other-service,Single,White,Female,0,0,20,Germany,<=50K,39478
28579,46,Private,122026,Highschool Graduate,9,Married-civ-spouse,Craft-repair,Married,White,Male,0,0,50,United-States,<=50K,47648
28580,23,Private,340543,Bachelors Degree,13,Single,Exec-managerial,Single,White,Female,0,0,38,United-States,<=50K,41480
28581,43,Private,101950,Advanced Degree,14,Single,Exec-managerial,Single,White,Female,0,0,45,United-States,<=50K,10172
28582,40,Private,179508,Highschool Graduate,9,Married-civ-spouse,Machine-op-inspct,Married,White,Male,0,0,55,United-States,<=50K,1323
28583,52,Private,225317,Highschool Graduate,3,Married-civ-spouse,Craft-repair,Married,White,Male,0,0,40,Mexico,<=50K,7706
28584,59,Local-gov,53304,Bachelors Degree,13,Married-civ-spouse,Prof-specialty,Married,White,Male,0,0,50,United-States,>50K,321829
28585,36,Local-gov,282602,Technical School,11,Separated,Adm-clerical,Single,Black,Female,0,0,40,United-States,<=50K,43668
28586,33,Private,184016,Highschool Graduate,9,Single,Transport-moving,Single,White,Male,0,0,40,United-States,<=50K,38280
28587,20,Private,250165,Highschool Graduate,9,Married-civ-spouse,Sales,Married,White,Male,0,0,40,United-States,<=50K,32637
28588,21,Private,196467,Highschool Graduate,9,Single,Machine-op-inspct,Single,White,Male,0,0,35,United-States,<=50K,21967
28589,59,Unknown,220783,Highschool Graduate,6,Widowed,Unknown,Single,White,Female,0,0,40,United-States,<=50K,17077
28590,42,Self-emp-not-inc,178780,Advanced Degree,14,Married-civ-spouse,Exec-managerial,Married,White,Male,0,0,50,United-States,>50K,136987
28591,62,Private,65868,Highschool Graduate,9,Widowed,Sales,Single,White,Female,0,0,43,United-States,<=50K,35123
28592,54,Private,35459,Highschool Graduate,9,Single,Sales,Single,White,Male,0,0,40,United-States,<=50K,31464
28593,35,Private,98986,Highschool Graduate,4,Single,Machine-op-inspct,Single,White,Female,0,0,30,United-States,<=50K,7533
28594,36,Private,282092,Technical School,12,Single,Tech-support,Single,White,Female,0,0,40,United-States,<=50K,19051
28595,21,Private,140764,Highschool Graduate,9,Single,Adm-clerical,Single,White,Female,0,0,45,United-States,<=50K,12426
28596,30,Private,33124,Highschool Graduate,9,Separated,Farming-fishing,Single,White,Female,0,0,14,United-States,<=50K,12852
28597,46,Private,90042,Bachelors Degree,10,Married-civ-spouse,Craft-repair,Married,White,Male,0,0,40,United-States,>50K,220164
28598,32,Private,102986,Highschool Graduate,3,Married-civ-spouse,Machine-op-inspct,Married,Asian-Pac-Islander,Female,0,0,40,Laos,>50K,447699
28599,21,Private,214387,Bachelors Degree,10,Single,Sales,Single,White,Male,0,0,64,United-States,<=50K,16579
28600,39,Private,180667,Highschool Graduate,9,Single,Adm-clerical,Single,White,Male,0,0,40,United-States,<=50K,38474
28601,54,Private,278329,Highschool Graduate,9,Married-spouse-absent,Exec-managerial,Single,White,Female,0,0,43,United-States,<=50K,48279
28602,23,Private,140462,Highschool Graduate,9,Single,Machine-op-inspct,Single,White,Male,0,0,40,United-States,<=50K,38918
28603,42,Private,202565,Highschool Graduate,2,Married-civ-spouse,Machine-op-inspct,Married,White,Male,0,0,40,Italy,<=50K,3902
28604,62,Unknown,181063,Highschool Graduate,6,Widowed,Unknown,Single,White,Female,0,0,30,United-States,<=50K,13595
28605,28,Private,287268,Bachelors Degree,10,Single,Other-service,Single,White,Male,0,0,35,United-States,<=50K,24636
28606,28,Private,215955,Highschool Graduate,9,Married-civ-spouse,Craft-repair,Married,White,Male,0,0,40,United-States,<=50K,40179
28607,35,Private,82552,Technical School,12,Married-civ-spouse,Tech-support,Married,White,Male,0,0,40,United-States,<=50K,46097
28608,19,Private,41745,Bachelors Degree,10,Single,Exec-managerial,Single,White,Female,0,0,40,United-States,<=50K,17374
28609,27,Private,73587,Highschool Graduate,9,Single,Handlers-cleaners,Single,Black,Male,0,0,35,United-States,<=50K,15597
28610,54,Private,263925,Highschool Graduate,2,Married-civ-spouse,Transport-moving,Married,White,Male,0,0,50,United-States,<=50K,20010
28611,19,Private,196119,Highschool Graduate,9,Single,Sales,Single,White,Female,0,0,35,United-States,<=50K,25407
28612,27,Private,284741,Bachelors Degree,10,Single,Sales,Single,White,Female,0,0,30,United-States,<=50K,35898
28613,30,Private,293936,Highschool Graduate,9,Single,Other-service,Single,White,Male,0,0,50,Unknown,<=50K,32492
28614,35,Private,340428,Technical School,12,Single,Adm-clerical,Single,White,Female,0,0,35,United-States,<=50K,1903
28615,66,Unknown,175891,Highschool Graduate,5,Married-civ-spouse,Unknown,Married,White,Male,0,0,40,United-States,<=50K,41270
28616,19,Local-gov,276973,Bachelors Degree,10,Single,Prof-specialty,Single,White,Female,0,0,20,United-States,<=50K,15419
28617,30,Private,161599,Highschool Graduate,9,Married-civ-spouse,Handlers-cleaners,Married,White,Male,0,0,40,United-States,>50K,115061
28618,32,Private,144064,Bachelors Degree,13,Single,Tech-support,Single,White,Male,0,0,40,United-States,<=50K,16049
28619,31,Private,236391,Bachelors Degree,10,Single,Sales,Single,White,Female,0,0,40,United-States,<=50K,33572
28620,26,Private,224943,Technical School,11,Single,Sales,Single,Black,Male,0,0,65,United-States,<=50K,5721
28621,44,Private,151294,Bachelors Degree,10,Widowed,Sales,Single,White,Female,0,0,25,United-States,<=50K,9287
28622,52,Private,68982,Bachelors Degree,13,Married-civ-spouse,Exec-managerial,Married,White,Male,0,0,50,United-States,>50K,155195
28623,30,Private,241885,Bachelors Degree,10,Married-civ-spouse,Farming-fishing,Married,White,Male,0,0,40,United-States,<=50K,28893
28624,32,Self-emp-not-inc,189461,Highschool Graduate,9,Single,Other-service,Single,White,Female,0,0,60,United-States,<=50K,15136
28625,19,Self-emp-not-inc,36012,Highschool Graduate,9,Single,Craft-repair,Single,White,Male,0,0,40,United-States,<=50K,18184
28626,33,Private,85355,Highschool Graduate,9,Separated,Machine-op-inspct,Single,White,Male,0,0,30,United-States,<=50K,27661
28627,20,Private,157595,Bachelors Degree,10,Single,Handlers-cleaners,Single,White,Male,0,0,40,United-States,<=50K,41689
28628,61,Private,197286,Highschool Graduate,4,Married-civ-spouse,Machine-op-inspct,Married,White,Male,0,0,40,United-States,<=50K,21472
28629,33,Private,362747,Bachelors Degree,10,Single,Other-service,Single,Black,Female,0,0,35,United-States,<=50K,34134
28630,24,Private,395297,Bachelors Degree,10,Single,Sales,Single,White,Female,0,0,35,United-States,<=50K,17316
28631,31,Self-emp-not-inc,144949,Bachelors Degree,13,Divorced,Craft-repair,Single,White,Male,0,0,60,United-States,<=50K,5456
28632,20,Unknown,163665,Highschool Graduate,9,Single,Unknown,Single,White,Female,0,0,20,United-States,<=50K,30085
28633,32,Private,141490,Technical School,11,Divorced,Exec-managerial,Single,White,Female,0,0,50,United-States,<=50K,44560
28634,29,Private,147889,Technical School,12,Married-civ-spouse,Tech-support,Married,White,Female,0,0,40,United-States,<=50K,5557
28635,61,Private,232808,Highschool Graduate,6,Divorced,Other-service,Single,White,Male,0,0,24,United-States,<=50K,22965
28636,48,Private,70668,Highschool Graduate,9,Married-civ-spouse,Machine-op-inspct,Married,White,Female,0,0,50,United-States,<=50K,25991
28637,29,Federal-gov,33315,Technical School,12,Divorced,Adm-clerical,Single,White,Female,0,0,40,United-States,<=50K,47097
28638,61,Unknown,63526,Highschool Graduate,8,Single,Unknown,Single,Black,Male,0,0,52,United-States,<=50K,5812
28639,34,Private,591711,Bachelors Degree,10,Single,Handlers-cleaners,Single,Black,Male,0,0,48,Unknown,<=50K,30164
28640,22,Private,200318,Technical School,12,Single,Adm-clerical,Single,White,Female,0,0,15,United-States,<=50K,11245
28641,38,Private,109231,Highschool Graduate,9,Married-civ-spouse,Craft-repair,Married,White,Male,0,0,40,United-States,<=50K,22127
28642,27,Private,102889,Bachelors Degree,10,Divorced,Machine-op-inspct,Single,White,Female,0,0,40,United-States,<=50K,20850
28643,26,Private,167106,Highschool Graduate,9,Single,Craft-repair,Single,Asian-Pac-Islander,Male,0,0,40,Hong,<=50K,1939
28644,62,Private,197918,Highschool Graduate,9,Divorced,Adm-clerical,Single,White,Female,0,0,40,United-States,<=50K,38662
28645,28,Private,67386,Highschool Graduate,9,Single,Other-service,Single,White,Female,0,0,40,United-States,<=50K,2092
28646,50,Private,126592,Highschool Graduate,9,Separated,Craft-repair,Single,Black,Male,0,0,40,United-States,<=50K,30095
28647,37,Self-emp-not-inc,119929,Highschool Graduate,9,Married-civ-spouse,Craft-repair,Married,White,Male,0,0,40,United-States,<=50K,35545
28648,63,Private,158199,Highschool Graduate,2,Widowed,Machine-op-inspct,Single,White,Female,0,0,44,Portugal,<=50K,29989
28649,35,Private,341102,Highschool Graduate,5,Single,Handlers-cleaners,Single,Black,Male,0,0,40,United-States,<=50K,23995
28650,55,Private,101524,Bachelors Degree,13,Married-civ-spouse,Sales,Married,White,Male,0,0,40,United-States,>50K,440236
28651,40,Private,202872,Highschool Graduate,9,Married-civ-spouse,Sales,Married,White,Female,0,0,40,United-States,>50K,341303
28652,25,Private,195201,Highschool Graduate,9,Married-civ-spouse,Sales,Married,Other,Male,0,0,50,United-States,<=50K,31102
28653,51,Private,128272,Bachelors Degree,10,Married-civ-spouse,Exec-managerial,Married,White,Male,0,0,40,United-States,<=50K,46532
28654,47,Local-gov,102628,Bachelors Degree,10,Married-civ-spouse,Other-service,Married,White,Male,0,0,40,United-States,>50K,136355
28655,26,Private,171114,Bachelors Degree,13,Single,Exec-managerial,Single,White,Female,0,0,40,United-States,<=50K,33780
28656,46,Private,216414,Technical School,11,Married-spouse-absent,Craft-repair,Single,White,Male,0,0,40,United-States,<=50K,49399
28657,24,Private,127753,Highschool Graduate,8,Single,Craft-repair,Single,White,Male,0,0,40,United-States,<=50K,44506
28658,19,Private,282698,Highschool Graduate,4,Single,Adm-clerical,Single,White,Male,0,0,80,United-States,<=50K,8407
28659,36,Local-gov,312785,Bachelors Degree,13,Single,Prof-specialty,Single,Black,Male,0,0,35,United-States,<=50K,5160
28660,18,Private,92864,Highschool Graduate,8,Single,Other-service,Single,White,Female,0,0,20,United-States,<=50K,10253
28661,46,Local-gov,175428,Advanced Degree,14,Married-civ-spouse,Prof-specialty,Married,White,Male,0,0,40,United-States,>50K,498635
28662,30,Private,104223,Highschool Graduate,9,Single,Other-service,Single,Black,Female,0,0,32,United-States,<=50K,13597
28663,29,Private,144784,Highschool Graduate,9,Single,Other-service,Single,Black,Female,0,0,40,United-States,<=50K,39305
28664,65,Private,178934,Highschool Graduate,9,Widowed,Other-service,Single,Black,Female,0,0,20,Jamaica,<=50K,42765
28665,41,Private,211253,Advanced Degree,14,Married-civ-spouse,Exec-managerial,Married,White,Female,0,0,40,United-States,>50K,314600
28666,34,Private,133122,Bachelors Degree,13,Married-civ-spouse,Exec-managerial,Married,White,Male,0,0,40,United-States,<=50K,24572
28667,58,Private,103540,Highschool Graduate,4,Married-civ-spouse,Transport-moving,Married,Black,Male,0,0,40,United-States,<=50K,19054
28668,39,State-gov,172700,Highschool Graduate,9,Single,Other-service,Single,Black,Female,0,0,40,United-States,<=50K,1613
28669,21,Private,282484,Bachelors Degree,10,Single,Other-service,Single,White,Female,0,0,40,United-States,<=50K,20806
28670,31,Private,323055,Highschool Graduate,9,Married-civ-spouse,Transport-moving,Married,White,Male,0,0,50,United-States,>50K,434514
28671,33,State-gov,291494,Advanced Degree,16,Married-civ-spouse,Prof-specialty,Married,White,Male,0,0,50,United-States,>50K,109812
28672,28,Private,214702,Bachelors Degree,13,Married-civ-spouse,Exec-managerial,Married,White,Male,0,0,60,United-States,<=50K,17371
28673,32,Private,226696,Bachelors Degree,13,Single,Exec-managerial,Single,White,Male,0,0,55,United-States,>50K,385365
28674,31,Private,216827,Highschool Graduate,9,Separated,Other-service,Single,Black,Female,0,0,40,United-States,<=50K,33503
28675,48,Private,307440,Bachelors Degree,13,Married-civ-spouse,Tech-support,Married,Asian-Pac-Islander,Male,0,0,45,Philippines,>50K,458703
28676,27,Private,278122,Highschool Graduate,9,Single,Transport-moving,Single,White,Male,0,0,40,United-States,<=50K,20548
28677,45,Private,122195,Highschool Graduate,9,Widowed,Craft-repair,Single,Black,Female,0,0,40,United-States,<=50K,3736
28678,34,Self-emp-not-inc,156890,Highschool Graduate,9,Married-civ-spouse,Exec-managerial,Married,White,Male,0,0,50,United-States,<=50K,39532
28679,17,Private,36877,Highschool Graduate,6,Single,Sales,Single,White,Female,0,0,10,United-States,<=50K,18244
28680,25,Private,131178,Highschool Graduate,9,Single,Handlers-cleaners,Single,Black,Male,0,0,23,United-States,<=50K,36123
28681,34,Self-emp-inc,62396,Bachelors Degree,13,Single,Prof-specialty,Single,White,Female,0,0,62,United-States,>50K,337640
28682,33,Private,73054,Highschool Graduate,9,Divorced,Sales,Single,White,Female,0,0,40,United-States,<=50K,33905
28683,21,Private,96844,Bachelors Degree,10,Single,Adm-clerical,Single,White,Female,0,0,20,United-States,<=50K,34595
28684,22,Private,324922,Highschool Graduate,9,Single,Machine-op-inspct,Single,White,Male,0,0,50,United-States,<=50K,14271
28685,61,Private,130684,Bachelors Degree,10,Married-civ-spouse,Prof-specialty,Married,White,Male,0,0,42,United-States,<=50K,3816
28686,40,Private,178983,Highschool Graduate,9,Married-civ-spouse,Adm-clerical,Married,White,Female,0,0,30,United-States,>50K,82362
28687,58,Private,81038,Bachelors Degree,10,Married-civ-spouse,Sales,Married,White,Male,0,0,12,United-States,<=50K,39009
28688,30,Private,151967,Bachelors Degree,10,Married-civ-spouse,Craft-repair,Married,White,Male,0,0,58,United-States,<=50K,18243
28689,24,Private,278107,Highschool Graduate,9,Single,Craft-repair,Single,White,Male,0,0,60,United-States,<=50K,9901
28690,52,Self-emp-not-inc,183146,Highschool Graduate,8,Married-civ-spouse,Exec-managerial,Married,White,Male,0,0,50,United-States,>50K,203058
28691,50,Private,183638,Highschool Graduate,9,Widowed,Sales,Single,White,Female,0,0,40,United-States,<=50K,32242
28692,49,Private,247892,Bachelors Degree,10,Married-civ-spouse,Craft-repair,Married,Black,Male,0,0,30,United-States,<=50K,1448
28693,22,Private,221480,Highschool Graduate,9,Single,Adm-clerical,Single,White,Female,0,0,40,United-States,<=50K,29872
28694,32,Private,118551,Bachelors Degree,13,Married-civ-spouse,Adm-clerical,Married,White,Female,0,0,35,Unknown,>50K,319643
28695,21,Private,518530,Bachelors Degree,10,Single,Adm-clerical,Single,White,Female,0,0,40,United-States,<=50K,2246
28696,25,Private,193787,Bachelors Degree,10,Single,Machine-op-inspct,Single,White,Female,0,0,50,United-States,<=50K,19655
28697,34,Self-emp-inc,157466,Highschool Graduate,9,Married-civ-spouse,Adm-clerical,Married,White,Male,0,0,45,United-States,<=50K,13274
28698,48,Private,141511,Highschool Graduate,6,Married-civ-spouse,Exec-managerial,Married,White,Male,0,0,45,United-States,>50K,189543
28699,61,Unknown,158712,Highschool Graduate,9,Divorced,Unknown,Single,White,Female,0,0,99,United-States,<=50K,15024
28700,21,Private,252253,Bachelors Degree,10,Single,Adm-clerical,Single,Black,Female,0,0,40,United-States,<=50K,41227
28701,20,Private,200450,Highschool Graduate,4,Single,Machine-op-inspct,Single,White,Female,0,0,52,United-States,<=50K,8232
28702,30,State-gov,343789,Bachelors Degree,10,Married-civ-spouse,Adm-clerical,Married,White,Male,0,0,40,United-States,>50K,464242
28703,44,Private,291566,Highschool Graduate,9,Single,Craft-repair,Single,Black,Male,0,0,60,United-States,<=50K,21694
28704,29,Private,151382,Highschool Graduate,9,Married-civ-spouse,Transport-moving,Married,White,Male,0,0,60,United-States,<=50K,42837
28705,31,Private,221167,Technical School,15,Divorced,Tech-support,Single,White,Female,0,0,35,United-States,<=50K,17494
28706,35,Private,196178,Highschool Graduate,9,Married-civ-spouse,Craft-repair,Married,White,Male,0,0,40,United-States,<=50K,41233
28707,27,Private,302422,Highschool Graduate,9,Single,Adm-clerical,Single,White,Male,0,0,40,United-States,<=50K,29480
28708,26,Private,37379,Bachelors Degree,13,Single,Exec-managerial,Single,White,Female,0,0,45,United-States,<=50K,28181
28709,37,Self-emp-not-inc,82540,Highschool Graduate,5,Married-civ-spouse,Transport-moving,Married,White,Male,0,0,70,United-States,>50K,316804
