,zpid,price,priceLabel,beds,baths,area,statusType,statusText,isFavorite,isUserClaimingOwner,isUserConfirmedClaim,imgSrc,hasImage,visited,listingType,shouldShowZestimateAsPrice,detailUrl,pgapt,sgapt,has3DModel,hasVideo,isHomeRec,address,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,availabilityDate,timeOnZillow,latLong.latitude,latLong.longitude,variableData.type,variableData.text,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.openHouse,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.open_house_info.open_house_showing,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,variableData,hdpData.homeInfo.unit,buildingId,lotId,minBeds,minBaths,minArea,unitCount,buildingName,isBuilding,badgeInfo,canSaveBuilding,lotAreaString,streetViewMetadataURL,streetViewURL,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,hdpData.homeInfo.listing_sub_type.is_bankOwned,hdpData.homeInfo.videoCount,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.newConstructionType,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.listing_sub_type.is_forAuction,hdpData.homeInfo.listing_sub_type.is_comingSoon,variableData.data.isFresh,communityName,isPropertyResultCDP,style,isCdpResult,hdpData.homeInfo.group_type,hdpData.homeInfo.priceSuffix,hdpData.homeInfo.providerListingID,info3String,info1String,brokerName,plid,badgeInfo.type,badgeInfo.text
2987,33444999,"$109,900",$110K,3.0,1.0,0.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/b074a6f911af5fd5e4193155e43a28dd-p_e.jpg,True,False,,False,/homedetails/4313-E-175th-St-Cleveland-OH-44128/33444999_zpid/,ForSale,For Sale (Broker),False,False,False,"4313 E 175th St, Cleveland, OH 44128",False,False,False,,4913931989.0,41.44176,-81.55609,,,33444999.0,4313 E 175th St,44128,Cleveland,OH,41.44176,-81.55609,109900.0,1.0,3.0,0.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,,True,,False,False,FOR_SALE,109900.0,,True,False,False,USD,USA,44500.0,0.3934,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2988,33403761,"$99,900",$100K,3.0,2.0,1690.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/2ccf4db4f00587e8d3c917832e5a68f2-p_e.jpg,True,False,,False,/homedetails/1542-E-172nd-St-Cleveland-OH-44110/33403761_zpid/,ForSale,For Sale (Broker),False,False,False,"1542 E 172nd St, Cleveland, OH 44110",False,False,False,,628872857.0,41.562126,-81.557465,PRICE_REDUCTION,"$7,600 (May 15)",33403761.0,1542 E 172nd St,44110,Cleveland,OH,41.562126,-81.557465,99900.0,2.0,3.0,1690.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,,True,,False,False,FOR_SALE,99900.0,,True,False,False,USD,USA,40200.0,4024.944,sqft,False,,,,,,,,,,,,,,,,1684134000000.0,"$7,600 (May 15)",-7600.0,,,,,,,,,,,,,,,,,,,,,
2989,33361006,"$145,000",$145K,3.0,2.0,1689.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/7f1f88e63f1843787c80e003140846d5-p_e.jpg,True,False,,False,/homedetails/12404-Marne-Ave-Cleveland-OH-44111/33361006_zpid/,ForSale,For Sale (Broker),False,False,False,"12404 Marne Ave, Cleveland, OH 44111",False,False,False,,5178955575.0,41.45149,-81.774536,PRICE_REDUCTION,"$2,500 (May 22)",33361006.0,12404 Marne Ave,44111,Cleveland,OH,41.45149,-81.774536,145000.0,2.0,3.0,1689.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,,True,,False,False,FOR_SALE,145000.0,,True,False,False,USD,USA,84200.0,4356.0,sqft,False,,,,,,,,,,,,,,,,1684738800000.0,"$2,500 (May 22)",-2500.0,,,,,,,,,,,,,,,,,,,,,
2990,33433554,"$17,000",$17K,3.0,1.0,2550.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/89d90af6217ceb7cbaef55b0662628cf-p_e.jpg,True,False,,False,/homedetails/13213-Svec-Ave-Cleveland-OH-44120/33433554_zpid/,ForSale,For Sale (Broker),False,False,False,"13213 Svec Ave, Cleveland, OH 44120",False,False,False,,1080244577.0,41.45675,-81.58985,PRICE_REDUCTION,"$5,000 (Apr 2)",33433554.0,13213 Svec Ave,44120,Cleveland,OH,41.45675,-81.58985,17000.0,1.0,3.0,2550.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,,True,,False,False,FOR_SALE,17000.0,,True,False,False,USD,USA,15600.0,5841.396,sqft,False,,,,,,,,,,,,,,,,1680418800000.0,"$5,000 (Apr 2)",-5000.0,,,,,,,,,,,,,,,,,,,,,
2991,33395951,"$109,000",$109K,3.0,1.0,1455.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/aa0f0f0641eb809f09d1830500122073-p_e.jpg,True,False,,False,/homedetails/1158-E-146th-St-Cleveland-OH-44110/33395951_zpid/,ForSale,For Sale (Broker),False,False,False,"1158 E 146th St, Cleveland, OH 44110",False,False,False,,935597357.0,41.54705,-81.581184,,,33395951.0,1158 E 146th St,44110,Cleveland,OH,41.54705,-81.581184,109000.0,1.0,3.0,1455.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,,True,,False,False,FOR_SALE,109000.0,,True,False,False,USD,USA,26900.0,4399.56,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2992,33432182,"$59,900",$60K,3.0,1.0,696.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/7f7605c7bd514754e46fa7c32872a4e1-p_e.jpg,True,False,,False,/homedetails/12613-Benham-Ave-Cleveland-OH-44105/33432182_zpid/,ForSale,For Sale (Broker),False,False,False,"12613 Benham Ave, Cleveland, OH 44105",False,False,False,,11467853782.0,41.461914,-81.59447,,,33432182.0,12613 Benham Ave,44105,Cleveland,OH,41.461914,-81.59447,59900.0,1.0,3.0,696.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,,True,,False,False,FOR_SALE,59900.0,,True,False,False,USD,USA,77000.0,5662.8,sqft,False,,,,,,,,,,,,,,,,1677312000000.0,,-10000.0,,,,,,,,,,,,,,,,,,,,,
2993,96336924,"$700,000",$700K,3.0,4.0,2240.0,FOR_SALE,Townhouse for sale,False,False,False,https://photos.zillowstatic.com/fp/ef2180813ba845f39edada69891adfb8-p_e.jpg,True,False,,False,/homedetails/Herman-Ave-Cleveland-OH-44102/96336924_zpid/,ForSale,For Sale (Broker),False,False,False,"Herman Ave, Cleveland, OH 44102",False,False,False,,1515038248.0,41.484364,-81.73649,,,96336924.0,Herman Ave,44102,Cleveland,OH,41.484364,-81.73649,700000.0,4.0,3.0,2240.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,,,,True,,False,False,FOR_SALE,700000.0,,True,False,False,USD,USA,29800.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2994,33436976,"$29,900",$30K,2.0,1.0,1093.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/63313d13c36fc47b7d0d03576e3c5ba9-p_e.jpg,True,False,,False,/homedetails/3601-E-142nd-St-Cleveland-OH-44120/33436976_zpid/,ForSale,For Sale (Broker),False,False,False,"3601 E 142nd St, Cleveland, OH 44120",False,False,False,,7475573591.0,41.46147,-81.58298,PRICE_REDUCTION,"$5,000 (Apr 18)",33436976.0,3601 E 142nd St,44120,Cleveland,OH,41.46147,-81.58298,29900.0,1.0,2.0,1093.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,,True,,False,False,FOR_SALE,29900.0,,True,False,False,USD,USA,45600.0,4482.324,sqft,False,,,,,,,,,,,,,,,,1681801200000.0,"$5,000 (Apr 18)",-5000.0,,,,,,,,,,,,,,,,,,,,,
2995,33351354,"$65,000",$65K,5.0,2.0,2366.0,FOR_SALE,Multi-family home for sale,False,False,False,https://photos.zillowstatic.com/fp/8f71ebe09690af7f4019fc4921c8ed0d-p_e.jpg,True,False,,False,/homedetails/3285-W-32nd-St-Cleveland-OH-44109/33351354_zpid/,ForSale,For Sale (Broker),False,False,False,"3285 W 32nd St, Cleveland, OH 44109",False,False,False,,14321267069.0,41.46468,-81.703865,,,33351354.0,3285 W 32nd St,44109,Cleveland,OH,41.46468,-81.703865,65000.0,2.0,5.0,2366.0,MULTI_FAMILY,FOR_SALE,-1.0,False,False,87600.0,914.0,,True,,False,False,FOR_SALE,65000.0,,True,False,False,USD,USA,53500.0,4286.304,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2996,33403825,"$89,900",$90K,3.0,1.0,861.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/62f7dd40193ca3660f38d62e167feff0-p_e.jpg,True,False,,False,/homedetails/1531-E-174th-St-Cleveland-OH-44110/33403825_zpid/,ForSale,For Sale (Broker),False,False,False,"1531 E 174th St, Cleveland, OH 44110",False,False,False,,934700593.0,41.563553,-81.55569,PRICE_REDUCTION,"$10,000 (Jun 2)",33403825.0,1531 E 174th St,44110,Cleveland,OH,41.563553,-81.55569,89900.0,1.0,3.0,861.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,,True,,False,False,FOR_SALE,89900.0,,True,False,False,USD,USA,33000.0,5662.8,sqft,False,,,,,,,,,,,,,,,,1685689200000.0,"$10,000 (Jun 2)",-10000.0,,,,,,,,,,,,,,,,,,,,,
2997,33329477,"$429,900",$430K,3.0,3.0,1303.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/dbef594291409618e0e63e47f92615d2-p_e.jpg,True,False,,False,/homedetails/1902-W-50th-St-Cleveland-OH-44102/33329477_zpid/,ForSale,For Sale (Broker),False,False,False,"1902 W 50th St, Cleveland, OH 44102",False,False,False,,482986504.0,41.4801,-81.72162,,,33329477.0,1902 W 50th St,44102,Cleveland,OH,41.4801,-81.72162,429900.0,3.0,3.0,1303.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,,True,,False,False,FOR_SALE,429900.0,,True,False,False,USD,USA,40300.0,3959.604,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2998,55741714,"$300,000",$300K,2.0,2.0,2100.0,FOR_SALE,Condo for sale,False,False,False,https://photos.zillowstatic.com/fp/c9e7e5f88aa6856ffe54fd22a8713d42-p_e.jpg,True,False,,False,/homedetails/1357-East-Blvd-APT-6-Cleveland-OH-44106/55741714_zpid/,ForSale,For Sale (Broker),False,False,False,"1357 East Blvd APT 6, Cleveland, OH 44106",False,False,False,,993347163.0,41.51996,-81.61659,,,55741714.0,1357 East Blvd APT 6,44106,Cleveland,OH,41.51996,-81.61659,300000.0,2.0,2.0,2100.0,CONDO,FOR_SALE,-1.0,False,False,,,,True,,False,False,FOR_SALE,300000.0,,True,False,False,USD,USA,137000.0,,,False,,Apt 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2999,33383207,"$59,900",$60K,4.0,1.0,1096.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/0a8aa653792961562b8d52314316a152-p_e.jpg,True,False,,False,/homedetails/6926-Hecker-Ave-Cleveland-OH-44103/33383207_zpid/,ForSale,For Sale (Broker),False,False,False,"6926 Hecker Ave, Cleveland, OH 44103",False,False,False,,10427084460.0,41.521355,-81.64081,PRICE_REDUCTION,"$10,000 (May 15)",33383207.0,6926 Hecker Ave,44103,Cleveland,OH,41.521355,-81.64081,59900.0,1.0,4.0,1096.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,,True,,False,False,FOR_SALE,59900.0,,True,False,False,USD,USA,20000.0,5841.396,sqft,False,,,,,,,,,,,,,,,,1684134000000.0,"$10,000 (May 15)",-10000.0,,,,,,,,,,,,,,,,,,,,,
3000,33352318,"$163,000",$163K,3.0,1.0,1774.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/f6674561d14cf9de966a49f5ace53d5c-p_e.jpg,True,False,,False,/homedetails/4004-Poe-Ave-Cleveland-OH-44109/33352318_zpid/,ForSale,For Sale (Broker),False,False,False,"4004 Poe Ave, Cleveland, OH 44109",False,False,False,,1268652624.0,41.45734,-81.7121,PRICE_REDUCTION,"$10,000 (May 30)",33352318.0,4004 Poe Ave,44109,Cleveland,OH,41.45734,-81.7121,163000.0,1.0,3.0,1774.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,,True,,False,False,FOR_SALE,163000.0,,True,False,False,USD,USA,37100.0,3240.864,sqft,False,,,,,,,,,,,,,,,,1685430000000.0,"$10,000 (May 30)",-10000.0,,,,,,,,,,,,,,,,,,,,,
3001,33419766,"$80,000",$80K,3.0,2.0,1400.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/a4475ab0d890e3b6e51d13b2ab0a8d6a-p_e.jpg,True,False,,False,/homedetails/3269-E-119th-St-Cleveland-OH-44120/33419766_zpid/,ForSale,For Sale (Broker),False,False,False,"3269 E 119th St, Cleveland, OH 44120",False,False,False,,162072653.0,41.469814,-81.59897,,,33419766.0,3269 E 119th St,44120,Cleveland,OH,41.469814,-81.59897,80000.0,2.0,3.0,1400.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,,True,,False,False,FOR_SALE,80000.0,,True,False,False,USD,USA,20000.0,4865.652,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3002,331621981,"$499,500",$500K,4.0,3.0,2246.0,FOR_SALE,Active,False,False,False,https://photos.zillowstatic.com/fp/dabe417c9329464b173ca2a194594e20-p_e.jpg,True,False,,False,/homedetails/8205-Dampton-Ln-Austin-TX-78744/331621981_zpid/,ForSale,For Sale (Broker),True,False,False,"8205 Dampton Ln, Austin, TX 78744",False,False,False,,674024536.0,30.170296,-97.69645,3D_HOME,3D Tour,331621981.0,8205 Dampton Ln,78744,Austin,TX,30.170296,-97.69645,499500.0,3.0,4.0,2246.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,491162.0,2550.0,,True,,False,False,FOR_SALE,499500.0,,True,False,False,USD,USA,540543.0,10576.367999999999,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3003,29515472,"$775,000",$775K,4.0,4.0,2796.0,FOR_SALE,Active,False,False,False,https://photos.zillowstatic.com/fp/b460654490fd8b23154acb1e210aa735-p_e.jpg,True,False,,False,/homedetails/12224-Barrel-Bnd-Austin-TX-78748/29515472_zpid/,ForSale,For Sale (Broker),True,False,False,"12224 Barrel Bnd, Austin, TX 78748",False,False,False,,49420084.0,30.151682,-97.855644,3D_HOME,3D Tour,29515472.0,12224 Barrel Bnd,78748,Austin,TX,30.151682,-97.855644,775000.0,4.0,4.0,2796.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,767319.0,3300.0,,True,,False,False,FOR_SALE,775000.0,,True,False,False,USD,USA,637548.0,9221.652,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3004,,"From $114,995",,,,,FOR_SALE,For Rent,False,,,https://photos.zillowstatic.com/fp/d30402b643d2720ccff03815959efa24-p_e.jpg,True,,NEW_CONSTRUCTION,,/community/river-ridge-estates/35402_plid/,,,False,,False,"1601 E Slaughter Ln, Austin, TX",False,False,False,,3038664084.0,30.148748,-97.76944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.148748--97.76944,,3.0,2.0,1140.0,14.0,,True,,False,,,,,,,,,,,,,,,River Ridge Estates,,,True,,,,,,,35402,,
3005,58301587,"$250,000",$250K,3.0,2.0,1088.0,FOR_SALE,Active,False,False,False,https://photos.zillowstatic.com/fp/9d38db1cf07e95041e2e0a7915b03b12-p_e.jpg,True,False,,False,/homedetails/7107-E-Meadow-Bend-Dr-Austin-TX-78724/58301587_zpid/,ForSale,For Sale (Broker),False,False,False,"7107 E Meadow Bend Dr, Austin, TX 78724",False,False,False,,86644835.0,30.297789,-97.62713,,,58301587.0,7107 E Meadow Bend Dr,78724,Austin,TX,30.297789,-97.62713,250000.0,2.0,3.0,1088.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,250001.0,1897.0,,True,,False,False,FOR_SALE,250000.0,,True,False,False,USD,USA,277421.0,8415.792000000001,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3006,70339434,"$416,000",$416K,3.0,2.0,1410.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/cc72191902b1a0a7be269768e99c9918-p_e.jpg,True,False,,False,/homedetails/11717-Timber-Heights-Dr-Austin-TX-78754/70339434_zpid/,ForSale,For Sale (Broker),False,False,False,"11717 Timber Heights Dr, Austin, TX 78754",False,False,False,,55201084.0,30.376158,-97.65067,TIME_ON_INFO,15 hours ago,70339434.0,11717 Timber Heights Dr,78754,Austin,TX,30.376158,-97.65067,416000.0,2.0,3.0,1410.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,408879.0,2262.0,,True,,False,False,FOR_SALE,416000.0,,True,False,False,USD,USA,368132.0,5893.668,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,
3007,29348185,"$999,000",$999K,4.0,3.0,2583.0,FOR_SALE,Active,False,False,False,https://photos.zillowstatic.com/fp/abcca5f354e701f62cd68250bd22860a-p_e.jpg,True,False,,False,/homedetails/6101-Lonesome-Valley-Trl-Austin-TX-78731/29348185_zpid/,ForSale,For Sale (Broker),False,False,False,"6101 Lonesome Valley Trl, Austin, TX 78731",False,False,False,,42353672.0,30.347878,-97.772545,TIME_ON_INFO,11 hours ago,29348185.0,6101 Lonesome Valley Trl,78731,Austin,TX,30.347878,-97.772545,999000.0,3.0,4.0,2583.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,,True,,False,False,FOR_SALE,999000.0,,True,False,False,USD,USA,1269425.0,10293.228000000001,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,
3008,125802956,"$240,000",$240K,2.0,1.0,810.0,FOR_SALE,Active,False,False,False,https://photos.zillowstatic.com/fp/d052624c21dbd84c54e51eff7577d3e7-p_e.jpg,True,False,,False,/homedetails/4603-Kind-Way-262-Austin-TX-78725/125802956_zpid/,ForSale,For Sale (Broker),False,False,False,"4603 Kind Way #262, Austin, TX 78725",False,False,False,,74858289.0,30.238518,-97.572556,TIME_ON_INFO,20 hours ago,125802956.0,4603 Kind Way #262,78725,Austin,TX,30.238518,-97.572556,240000.0,1.0,2.0,810.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,240001.0,1900.0,,True,,False,False,FOR_SALE,240000.0,,True,False,False,USD,USA,291099.0,6194.232,sqft,False,,# 262,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,
3009,29433328,"$345,000",$345K,3.0,1.0,1346.0,FOR_SALE,Active,False,False,False,https://photos.zillowstatic.com/fp/8e573a60e07da6e4c2281a7d9ff078e2-p_e.jpg,True,False,,False,/homedetails/11915-Tobler-Trl-Austin-TX-78753/29433328_zpid/,ForSale,For Sale (Broker),False,False,False,"11915 Tobler Trl, Austin, TX 78753",False,False,False,,31407084.0,30.380312,-97.66022,TIME_ON_INFO,8 hours ago,29433328.0,11915 Tobler Trl,78753,Austin,TX,30.380312,-97.66022,345000.0,1.0,3.0,1346.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,,True,,False,False,FOR_SALE,345000.0,,True,False,False,USD,USA,374149.0,5819.616,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,
3010,29509962,"$589,900",$590K,3.0,3.0,1975.0,FOR_SALE,Active,False,False,False,https://photos.zillowstatic.com/fp/0c7cd0c6097d22bf7278d3cdcbce4e5e-p_e.jpg,True,False,,False,/homedetails/2513-Monarch-Dr-Austin-TX-78748/29509962_zpid/,ForSale,For Sale (Broker),False,False,False,"2513 Monarch Dr, Austin, TX 78748",False,False,False,,36019564.0,30.179506,-97.830086,OPEN_HOUSE,Open: Sat. 1-3pm,29509962.0,2513 Monarch Dr,78748,Austin,TX,30.179506,-97.830086,589900.0,3.0,3.0,1975.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,584311.0,2594.0,True,True,Sat. 1-3pm,False,False,FOR_SALE,589900.0,"[{'open_house_start': 1685822400000, 'open_house_end': 1685829600000}, {'open_house_start': 1685908800000, 'open_house_end': 1685916000000}]",True,False,False,USD,USA,626749.0,6141.959999999999,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3011,63227985,"$325,000",$325K,3.0,2.0,1326.0,FOR_SALE,Active,False,False,False,https://photos.zillowstatic.com/fp/1523aa9403cd5a015fa2d8c12a37769e-p_e.jpg,True,False,,False,/homedetails/14910-Chamberlain-Ct-Austin-TX-78724/63227985_zpid/,ForSale,For Sale (Broker),False,False,False,"14910 Chamberlain Ct, Austin, TX 78724",False,False,False,,111786001.0,30.254108,-97.57998,,,63227985.0,14910 Chamberlain Ct,78724,Austin,TX,30.254108,-97.57998,325000.0,2.0,3.0,1326.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,,True,,False,False,FOR_SALE,325000.0,,True,False,False,USD,USA,296865.0,5749.92,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3012,80111778,"$399,000",$399K,2.0,2.0,1186.0,FOR_SALE,Active,False,False,False,https://photos.zillowstatic.com/fp/b6a525b43d91fc217fe5d21e8982af73-p_e.jpg,True,False,,False,/homedetails/13604-Caldwell-Dr-APT-50-Austin-TX-78750/80111778_zpid/,ForSale,For Sale (Broker),False,False,False,"13604 Caldwell Dr APT 50, Austin, TX 78750",False,False,False,,67439122.0,30.451895,-97.79328,TIME_ON_INFO,18 hours ago,80111778.0,13604 Caldwell Dr APT 50,78750,Austin,TX,30.451895,-97.79328,399000.0,2.0,2.0,1186.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,,True,,False,False,FOR_SALE,399000.0,,True,False,False,USD,USA,387368.0,,,False,,Apt 50,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,
3013,29461849,"$359,000",$359K,4.0,1.0,1135.0,FOR_SALE,Active,False,False,False,https://photos.zillowstatic.com/fp/3b9120b7f5e57c88f2bfacda3016d06c-p_e.jpg,True,False,,False,/homedetails/1103-Lily-Ter-Austin-TX-78741/29461849_zpid/,ForSale,For Sale (Broker),False,False,False,"1103 Lily Ter, Austin, TX 78741",False,False,False,,123563651.0,30.234247,-97.701775,,,29461849.0,1103 Lily Ter,78741,Austin,TX,30.234247,-97.701775,359000.0,1.0,4.0,1135.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,,True,,False,False,FOR_SALE,359000.0,,True,False,False,USD,USA,413585.0,5728.14,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3014,64639619,"$420,000",$420K,3.0,2.0,1271.0,FOR_SALE,Active,False,False,False,https://photos.zillowstatic.com/fp/c77f06673eee733e14debd97fcbeca7a-p_e.jpg,True,False,,False,/homedetails/2101-Jesse-Owens-Dr-Austin-TX-78748/64639619_zpid/,ForSale,For Sale (Broker),False,False,False,"2101 Jesse Owens Dr, Austin, TX 78748",False,False,False,,103286321.0,30.15399,-97.83948,OPEN_HOUSE,Open: Sat. 10am-12pm,64639619.0,2101 Jesse Owens Dr,78748,Austin,TX,30.15399,-97.83948,420000.0,2.0,3.0,1271.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,True,Sat. 10am-12pm,False,False,FOR_SALE,420000.0,"[{'open_house_start': 1685811600000, 'open_house_end': 1685818800000}]",True,False,False,USD,USA,430018.0,5667.156,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3015,29500163,"$289,900",$290K,4.0,2.0,1726.0,FOR_SALE,Active,False,False,False,https://photos.zillowstatic.com/fp/6d8da0a6cea185c9eafbe7dbe43c0bce-p_e.jpg,True,False,,False,/homedetails/5809-Encinal-Cv-Austin-TX-78744/29500163_zpid/,ForSale,For Sale (Broker),False,False,False,"5809 Encinal Cv, Austin, TX 78744",False,False,False,,114586617.0,30.19149,-97.75041,,,29500163.0,5809 Encinal Cv,78744,Austin,TX,30.19149,-97.75041,289900.0,2.0,4.0,1726.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,,True,,False,False,FOR_SALE,289900.0,,True,False,False,USD,USA,450616.0,7383.42,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3016,337145453,"$549,000",$549K,2.0,3.0,1100.0,FOR_SALE,Active,False,False,False,https://photos.zillowstatic.com/fp/27c8d59f01626420324e827d6496b899-p_e.jpg,True,False,,False,/homedetails/6406-Santos-St-B-Austin-TX-78741/337145453_zpid/,ForSale,For Sale (Broker),False,False,False,"6406 Santos St #B, Austin, TX 78741",False,False,False,,62981031.0,30.228436,-97.699554,OPEN_HOUSE,Open: Sat. 12:30-4pm,337145453.0,6406 Santos St #B,78741,Austin,TX,30.228436,-97.699554,549000.0,3.0,2.0,1100.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,543064.0,2400.0,True,True,Sat. 12:30-4pm,False,False,FOR_SALE,549000.0,"[{'open_house_start': 1685820600000, 'open_house_end': 1685833200000}]",True,False,False,USD,USA,531613.0,9147.6,sqft,False,,# B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3017,125904370,"$28,000,000",$28.0M,6.0,13.0,15394.0,FOR_SALE,Active,False,False,False,https://photos.zillowstatic.com/fp/d03c7f34c3ca8dde7bbb9052b25552d5-p_e.jpg,True,False,,False,/homedetails/12400-Cedar-St-Austin-TX-78732/125904370_zpid/,ForSale,For Sale (Broker),False,False,False,"12400 Cedar St, Austin, TX 78732",False,False,False,,16725126453.0,30.393063,-97.87722,PRICE_REDUCTION,"$7,000,000 (May 3)",125904370.0,12400 Cedar St,78732,Austin,TX,30.393063,-97.87722,28000000.0,13.0,6.0,15394.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,,True,,False,False,FOR_SALE,28000000.0,,True,False,False,USD,USA,360930.0,25.0,acres,False,,,,,,,,,,,,,,,,1683097200000.0,"$7,000,000 (May 3)",-7000000.0,,,,,,,,,,,,,,,,,,,,,
